peak_chr_name	promoter_chr_name	ensemble	gene_name	promoter_strand	n_bases_overlap	baseMean_atac	log2FoldChange_atac	lfcSE_atac	stat_atac	pvalue_atac	padj_atac	baseMean_rna	log2FoldChange_rna	lfcSE_rna	stat_rna	pvalue_rna	padj_rna	cluster_id
chr2:169311854-169314196	chr2:169310758-169312958	ENSG00000172292.15_10	CERS6	+	1104	15.90382611	0.157240297	0.14125893	1.113135271	0.265650337	0.389107305	8.923335964	-0.193370224	0.311273564	-0.621222767	0.534453062	0.826233027	c3
chr16:55866990-55867286	chr16:55867048-55869248	ENSG00000198848.13_11	CES1	-	238	2.223836375	-1.26948007	0.390766427	-3.248692777	0.001159366	0.005654132	0.032141004	-0.082895485	2.208655494	-0.037532103	0.970060744	NA	c3
chr16:66993797-66994248	chr16:66993147-66995347	ENSG00000172828.13_12	CES3	+	451	3.074378667	0.281594118	0.372251866	0.756461267	0.449372686	0.574790539	0.837301975	0.606676648	0.601680581	1.008303521	0.313308773	NA	c3
chr16:67022359-67022740	chr16:67020491-67022691	ENSG00000172824.17_10	CES4A	+	332	2.298248535	-0.221606362	0.315662026	-0.70203681	0.482656208	0.60537949	1.687739524	0.402987654	0.515676671	0.781473503	0.434524055	0.763715855	c3
chr16:55989369-55989852	chr16:55989742-55991942	ENSG00000159398.16_10	CES5A	-	110	1.367283376	-0.709771723	0.359944877	-1.971890053	0.048622159	0.105397941	0	NA	NA	NA	NA	NA	c3
chrX:151998884-152000115	chrX:151999100-152001300	ENSG00000147400.10_7	CETN2	-	1015	18.70008727	0.344061455	0.181828777	1.892227734	0.058460645	0.121765197	4.248798408	-0.304471924	0.235256329	-1.294213529	0.195591675	0.56930657	c3
chr5:89704560-89706460	chr5:89705382-89707582	ENSG00000153140.9_6	CETN3	-	1078	28.33767527	0.093387158	0.186158519	0.501653962	0.615910954	0.720288914	2.288192399	-0.416900262	0.338340793	-1.232190356	0.217877985	0.591225715	c3
chr1:161337329-161338520	chr1:161337465-161339665	ENSG00000188931.4_6	CFAP126	-	1055	3.532948711	-0.314518824	0.226324694	-1.389679657	0.164626175	0.270964924	11.16619924	-0.966595284	0.439861971	-2.197496822	0.027984983	0.231747011	c3
chr16:58162360-58163800	chr16:58163084-58165284	ENSG00000070761.8_7	CFAP20	-	716	16.07875891	0.105528682	0.149766133	0.704623136	0.481044797	0.603909582	2.577834388	-0.218122232	0.269467511	-0.809456512	0.418252607	0.753542542	c3
chr2:120301575-120302609	chr2:120300007-120302207	ENSG00000163075.13_10	CFAP221	+	632	10.31284924	0.435118003	0.157100384	2.769681347	0.005611116	0.019324638	0.572123576	0.187382941	0.782228955	0.239549993	0.810679136	NA	c3
chr2:55746058-55747929	chr2:55744739-55746939	ENSG00000163001.12_8	CFAP36	+	881	19.79380827	0.245766474	0.150770701	1.63006786	0.103087156	0.188991064	5.446403149	-0.094897247	0.214337108	-0.442747632	0.657948285	0.886697446	c3
chr10:105991182-105992658	chr10:105991921-105994121	ENSG00000197748.13_13	CFAP43	-	737	14.11707033	0.110771645	0.144177053	0.768302882	0.442307263	0.568322389	0.661574237	0.846624737	0.641194191	1.32038741	0.186705705	NA	c3
chr3:113159747-113160896	chr3:113160256-113162456	ENSG00000206530.11_16	CFAP44	-	640	3.871420124	-0.412825302	0.282382128	-1.461938491	0.143758066	0.244228025	3.826891508	0.329736211	0.244621676	1.34794355	0.17767654	0.547174998	c3
chr1:159869444-159870882	chr1:159869754-159871954	ENSG00000213085.10_13	CFAP45	-	1128	8.970393166	0.057870052	0.167452117	0.345591639	0.729649631	0.810579981	0.536147021	-0.244940309	0.606788036	-0.403667004	0.686457606	NA	c3
chr10:134755121-134756344	chr10:134756126-134758326	ENSG00000171811.14_12	CFAP46	-	218	2.635646603	-0.836863021	0.29555235	-2.831522138	0.004632703	0.01663037	0.078919489	-0.309591879	2.208655494	-0.1401721	0.888524015	NA	c3
chr17:9478627-9480705	chr17:9477943-9480143	ENSG00000166596.15_7	CFAP52	+	1516	4.921529186	0.052438754	0.194759321	0.269249008	0.787738069	0.854256609	0.067820756	0.044621411	2.208655494	0.020202975	0.983881455	NA	c3
chr18:47792276-47795142	chr18:47792664-47794864	ENSG00000172361.6_8	CFAP53	-	2200	8.358041611	-0.097516226	0.17778451	-0.548507999	0.583343138	0.692917551	0.502987855	0.128034935	0.636941685	0.201015161	0.84068672	NA	c3
chr12:96882884-96884003	chr12:96881348-96883548	ENSG00000188596.11_9	CFAP54	+	664	8.951913489	0.077977429	0.152933156	0.509879158	0.610136124	0.715401905	0.429889726	0.589181005	0.865197396	0.680978708	0.495884963	NA	c3
chr1:43637388-43638711	chr1:43636000-43638200	ENSG00000243710.8_11	CFAP57	+	812	9.911356323	0.074346843	0.155008484	0.479630799	0.631489942	0.733197173	0.560621306	0.826766742	0.64558259	1.280652166	0.200315868	NA	c3
chr10:106112365-106114120	chr10:106111590-106113790	ENSG00000120051.15_11	CFAP58	+	1425	7.596922873	-0.063135996	0.201820722	-0.31283208	0.754408241	0.829455227	1.834836432	0.684189882	0.866840546	0.789291509	0.429941648	0.761567111	c3
chr20:20032415-20034035	chr20:20031157-20033357	ENSG00000089101.19_9	CFAP61	+	942	12.36290636	0.347427906	0.138534247	2.5078846	0.012145633	0.035522683	0.624015737	0.113794196	0.607842688	0.187209945	0.851496028	NA	c3
chr7:89873629-89875797	chr7:89872487-89874687	ENSG00000105792.19_15	CFAP69	+	1058	6.39819333	-0.539353772	0.174202922	-3.09612357	0.001960686	0.008489851	0.871778925	-0.707939602	0.689811724	-1.026279458	0.304759877	NA	c3
chr10:75117937-75119617	chr10:75118421-75120621	ENSG00000156042.19_15	CFAP70	-	1196	7.534379219	0.330457655	0.195689387	1.68868461	0.091279886	0.172093458	0.949686033	0.204137164	0.509550354	0.400622161	0.688698327	NA	c3
chr1:1934953-1935703	chr1:1935075-1937275	ENSG00000142609.20_10	CFAP74	-	628	3.46790058	-0.258978533	0.279880514	-0.925318197	0.354800416	0.483103389	0.657821451	0.555227839	1.33513948	0.415857555	0.67751424	NA	c3
chr4:186130207-186132835	chr4:186130457-186132657	ENSG00000164323.15_14	CFAP97	-	2200	14.22237999	0.135605506	0.181093476	0.74881497	0.453968735	0.579058919	2.626437765	-0.324035638	0.278983395	-1.161487185	0.245443832	0.618943147	c3
chr4:2419490-2421239	chr4:2418700-2420900	ENSG00000206113.11_9	CFAP99	+	1410	14.46395749	0.096774335	0.172147577	0.562159147	0.574007593	0.685257011	0.256507743	0.299963162	1.521894745	0.197098494	0.843750462	NA	c3
chr6:31913291-31913964	chr6:31911426-31913626	ENSG00000243649.10_10	CFB	+	335	1.067750452	-0.560539861	0.378834696	-1.479642352	0.138968718	0.237995902	4.198152199	-1.152137214	0.337845908	-3.410244691	6.49046e-4	0.032685767	c3
chr16:75466782-75468879	chr16:75467200-75469400	ENSG00000153774.9_13	CFDP1	-	1679	11.59108524	0.198063112	0.148909432	1.330091111	0.183488254	0.294388983	4.163967133	-0.089343192	0.216503798	-0.412663396	0.679853246	0.895485071	c3
chr1:196619591-196620129	chr1:196618883-196621083	ENSG00000000971.17_8	CFH	+	538	2.238510739	-0.488360748	0.315593199	-1.547437492	0.121757787	0.214903233	0.328728779	-1.590391327	2.183006643	-0.728532518	0.46628767	NA	c3
chr1:196786443-196787560	chr1:196786860-196789060	ENSG00000244414.8_9	CFHR1	+	700	2.176358607	-1.277333439	0.305159692	-4.185786888	2.84179884751209e-5	3.38252e-4	0.135882756	-0.803741768	2.205084987	-0.36449469	0.715488638	NA	c3
chr1:196910581-196911428	chr1:196910867-196913067	ENSG00000080910.14_13	CFHR2	+	561	2.602153153	-1.327081969	0.267440833	-4.962151644	6.97165298448976e-7	2.23775380971056e-5	0	NA	NA	NA	NA	NA	c3
chr1:196856888-196857266	chr1:196855143-196857343	ENSG00000134365.15_13	CFHR4	+	378	0.854638961	-1.282474997	0.421404018	-3.043338325	0.002339691	0.009758065	0.383947009	-0.792447278	1.593502899	-0.497298924	0.61897827	NA	c3
chr4:110724924-110725221	chr4:110723105-110725305	ENSG00000205403.15_11	CFI	-	297	1.429883508	-1.017207728	0.338213192	-3.007593291	0.002633253	0.010701406	0.161806996	-0.814749591	2.065125779	-0.394527829	0.693191385	NA	c3
chr14:35182393-35184572	chr14:35183828-35186028	ENSG00000165410.15_7	CFL2	-	744	10.14730409	0.422055808	0.163846015	2.575929652	0.009997098	0.030487126	3.760794395	-0.458600457	0.402787314	-1.138567283	0.254883681	0.627829928	c3
chr2:201980600-201984157	chr2:201978876-201981076	ENSG00000003402.21_9	CFLAR	+	476	10.19090854	0.407890338	0.173003086	2.35770556	0.018388271	0.04915071	7.380270798	-0.046217384	0.188958812	-0.244589727	0.80677412	0.941602993	c3
chr6:87804765-87805470	chr6:87804623-87806823	ENSG00000135346.9_8	CGA	-	705	1.107792162	0.196994202	0.43606147	0.451757873	0.651443421	0.749128542	0.040441393	-0.082895485	2.208655494	-0.037532103	0.970060744	NA	c3
chr19:49539765-49540346	chr19:49539951-49542151	ENSG00000267631.5_9	CGB1	-	395	2.546628969	-1.014814927	0.277852649	-3.652349299	2.59852e-4	0.001784696	0	NA	NA	NA	NA	NA	c3
chr19:49534433-49535616	chr19:49533146-49535346	ENSG00000104818.15_7	CGB2	+	913	3.03516316	-0.915861143	0.252206155	-3.631398853	2.81889e-4	0.001899284	0.522989117	0.442423539	2.197211514	0.201356827	0.840419571	NA	c3
chr19:49546697-49547226	chr19:49545104-49547304	ENSG00000189052.7_6	CGB5	+	529	2.545290605	-0.21381292	0.254309839	-0.840757561	0.400483767	0.528152144	0.333976885	-1.022309659	2.192391525	-0.466298856	0.641001598	NA	c3
chr3:88198294-88199895	chr3:88198834-88201034	ENSG00000163320.12_13	CGGBP1	-	1061	12.79931855	0.033344038	0.145307239	0.229472659	0.818501569	0.876577915	4.830489394	0.019013363	0.222711188	0.085372286	0.931965425	0.981655243	c3
chr1:151482947-151486578	chr1:151480985-151483185	ENSG00000143375.15_11	CGN	+	238	13.68386568	0.221270561	0.156864848	1.410580916	0.158368222	0.263018503	1.656955503	-0.120315578	0.430654376	-0.279378511	0.77995436	0.930124929	c3
chr2:27340558-27342517	chr2:27341795-27343995	ENSG00000138028.17_10	CGREF1	-	722	3.569248699	-0.552128492	0.210435772	-2.6237387659999998	0.008697046	0.02729946	1.050517146	-0.006861503	0.662259969	-0.01036074	0.991733474	0.996384817	c3
chr14:54975953-54977408	chr14:54974529-54976729	ENSG00000100532.13_9	CGRRF1	+	776	22.42272558	0.42060587	0.141728256	2.967692418	0.003000444	0.011843946	1.463856218	0.18867223	0.37698165	0.500481202	0.616736289	0.86572477	c3
chr10:90966308-90968106	chr10:90966873-90969073	ENSG00000138135.7_6	CH25H	-	1233	5.272618645	-0.502728446	0.197665039	-2.543335168	0.010979985	0.032834973	0.139087869	-0.426881476	2.111059724	-0.202211937	0.839751041	NA	c3
chr15:41244848-41246173	chr15:41243159-41245359	ENSG00000128965.13_8	CHAC1	+	511	13.62889776	-0.178579347	0.173236398	-1.030841956	0.302614939	0.429304688	1.590419149	0.150767768	0.700127304	0.215343362	0.829499624	0.949217139	c3
chr2:53994585-53995968	chr2:53992940-53995140	ENSG00000143942.5_6	CHAC2	+	555	9.138848223	-0.065024163	0.154939842	-0.41967361	0.674723906	0.767791958	4.639655049	-0.32777132	0.23086535	-1.419751037	0.155680174	0.519258998	c3
chr17:48543719-48546864	chr17:48546066-48548266	ENSG00000136457.10_7	CHAD	-	798	4.169973565	-0.672175138	0.217486354	-3.090654321	0.00199716	0.008613189	3.002798863	-0.563912504	0.636677063	-0.885711984	0.375772749	0.7277756	c3
chr22:41636870-41637127	chr22:41636734-41638934	ENSG00000100399.16_8	CHADL	-	257	8.288036784	-0.648409213	0.255780706	-2.535020028	0.01124409	0.033448154	1.415749227	0.130203157	0.386870647	0.336554758	0.736452566	0.913373739	c3
chr19:4401758-4402869	chr19:4400636-4402836	ENSG00000167670.16_6	CHAF1A	+	1078	22.62794708	0.543647547	0.180723637	3.008170681	0.002628255	0.010685109	7.836333634	0.234730626	0.188894433	1.242655071	0.213994967	0.58705929	c3
chr21:37757133-37758506	chr21:37755689-37757889	ENSG00000159259.8_7	CHAF1B	+	756	12.83724434	0.32831854	0.141868409	2.314246994	0.020654178	0.053875042	4.445664277	0.167266831	0.222212776	0.752732738	0.451610533	0.776359959	c3
chr13:115079344-115080722	chr13:115077956-115080156	ENSG00000198824.8_8	CHAMP1	+	812	16.94286603	0.358064479	0.20256122	1.767685242	0.077113539	0.151079218	7.519987659	-0.259993319	0.330051752	-0.787735006	0.430851725	0.761825426	c3
chr10:75541126-75542219	chr10:75539804-75542004	ENSG00000172586.8_6	CHCHD1	+	878	7.909309186	0.214112522	0.185176926	1.156259187	0.247575157	0.369243885	5.758399797	-0.157592317	0.319157932	-0.493775343	0.621464849	0.867505819	c3
chr7:56173297-56174853	chr7:56173968-56176168	ENSG00000106153.13_7	CHCHD2	-	885	14.04329116	0.213819045	0.139933257	1.52800735	0.126510713	0.221337306	17.18935522	0.139425939	0.276689705	0.503907218	0.614326578	0.864770254	c3
chr7:132765905-132767525	chr7:132766649-132768849	ENSG00000106554.13_12	CHCHD3	-	876	21.039126	-0.125502887	0.14078859	-0.891427968	0.372699619	0.500950935	4.151772992	0.08065188	0.221259675	0.364512333	0.715475466	0.906526195	c3
chr3:14165702-14167605	chr3:14166169-14168369	ENSG00000163528.13_9	CHCHD4	-	1436	18.85242021	0.053970011	0.149454632	0.361113	0.718014975	0.801628301	0.710028726	-0.654882473	0.493443749	-1.327167432	0.184453303	NA	c3
chr2:113341155-113342717	chr2:113339816-113342016	ENSG00000125611.16_7	CHCHD5	+	861	15.19901623	0.356256196	0.151752887	2.347607373	0.018894426	0.050218956	2.954286792	-0.532106659	0.396550265	-1.341839121	0.179648165	0.54956334	c3
chr3:126422325-126423828	chr3:126421082-126423282	ENSG00000159685.11_11	CHCHD6	+	957	15.97044812	0.490670821	0.147474697	3.327152601	8.77383e-4	0.004557265	3.516665049	0.481129705	0.40226286	1.196057984	0.231673932	0.606513856	c3
chr8:57122915-57125013	chr8:57122244-57124444	ENSG00000170791.18_8	CHCHD7	+	1529	30.57391738	-0.037963151	0.162093431	-0.234205366	0.814825549	0.873930715	4.686906843	-0.155253608	0.278932892	-0.556598425	0.57780183	0.850114275	c3
chr5:98262997-98265626	chr5:98264510-98266710	ENSG00000153922.12_8	CHD1	-	1116	26.43460628	0.125397564	0.171824208	0.729801495	0.465511531	0.589747026	6.336786911	-0.35189164	0.230132451	-1.529083096	0.126243845	0.472837448	c3
chr1:146711338-146712389	chr1:146712303-146714503	ENSG00000131778.20_9	CHD1L	+	86	3.741149702	0.162618591	0.269097321	0.604311447	0.545636597	0.661326531	7.161340188	-0.108112561	0.206259365	-0.524158313	0.600168433	0.859450056	c3
chr15:93427499-93427796	chr15:93427432-93429632	ENSG00000173575.24_14	CHD2	+	297	4.428753369	-0.123809606	0.253093502	-0.48918524	0.624710558	0.727635746	10.98286784	-0.135060779	0.20766611	-0.650374674	0.515450232	0.813588058	c3
chr17:7785040-7786255	chr17:7786113-7788313	ENSG00000170004.19_16	CHD3	+	142	5.947971541	0.420525901	0.189041374	2.224517803	0.026113626	0.064802427	13.37464294	-0.635130705	0.304374416	-2.086675726	0.036917457	0.266611227	c3
chr12:6721173-6723832	chr12:6723489-6725689	ENSG00000111642.16_16	CHD4	-	343	30.55457954	0.67745494	0.156761723	4.321558406	1.54931027523789e-5	2.16066e-4	19.63412308	-0.697139646	0.270320533	-2.578937079	0.009910484	0.133775545	c3
chr1:6240100-6241511	chr1:6240180-6242380	ENSG00000116254.18_8	CHD5	-	1331	3.995955456	0.047749443	0.212661459	0.224532659	0.822342857	0.879388438	1.440263676	0.369487597	0.712184235	0.518809008	0.603893935	0.859826969	c3
chr20:40246682-40248306	chr20:40246822-40249022	ENSG00000124177.16_10	CHD6	-	1484	24.48688593	0.369474717	0.167446863	2.206519192	0.027347668	0.067190439	10.29079499	0.404335877	0.195706341	2.066033602	0.038825307	0.273464177	c3
chr8:61590516-61594018	chr8:61589298-61591498	ENSG00000171316.14_11	CHD7	+	982	11.62532945	0.210917157	0.151748601	1.389911706	0.164555691	0.270875054	12.09444092	0.366009222	0.217702937	1.681232356	0.092717791	0.405093881	c3
chr14:21923450-21925108	chr14:21924084-21926284	ENSG00000100888.15_16	CHD8	-	1024	26.09418001	0.351054469	0.15725498	2.232390156	0.025589188	0.063777142	7.452830945	-0.213062881	0.241688202	-0.881560948	0.378014281	0.728233694	c3
chr16:53088349-53090174	chr16:53086902-53089102	ENSG00000177200.18_12	CHD9	+	753	9.52435991	0.044846793	0.16293386	0.275245386	0.78312772	0.850726486	3.266367522	-0.175022156	0.265442576	-0.659359771	0.509664769	0.811098586	c3
chr11:125494900-125497008	chr11:125493057-125495257	ENSG00000149554.14_11	CHEK1	+	357	12.18562664	0.337443516	0.166055186	2.032116696	0.042141844	0.094228478	5.027779024	0.323713632	0.227379349	1.423672087	0.154541418	0.517846102	c3
chr19:16652614-16654242	chr19:16653047-16655247	ENSG00000085872.15_13	CHERP	-	1195	11.21754729	0.104411298	0.131797948	0.792207311	0.428239807	0.554846253	5.001807821	-0.018800216	0.199702743	-0.094140999	0.924997153	0.979172178	c3
chr12:133531553-133533725	chr12:133532689-133534889	ENSG00000072609.18_11	CHFR	-	1036	4.674059751	-0.160874655	0.221609285	-0.725938243	0.467876631	0.59191897	3.440922082	-0.145485608	0.237641068	-0.612207347	0.540400581	0.830670218	c3
chr14:93388308-93390970	chr14:93387494-93389694	ENSG00000100604.13_8	CHGA	+	1386	10.67355668	0.562154518	0.215575089	2.60769702	0.00911536	0.028330018	7.135505176	1.41625906	0.546930984	2.589465769	0.009612498	0.131742149	c3
chr20:5890970-5892759	chr20:5890155-5892355	ENSG00000089199.10_9	CHGB	+	1385	11.60360802	0.428746183	0.195938925	2.188162371	0.028657777	0.069701342	2.339535671	0.749501823	0.439588574	1.705007515	0.088193023	0.396576821	c3
chr1:203154895-203157008	chr1:203155631-203157831	ENSG00000133048.13_7	CHI3L1	-	1377	2.108571132	-1.420538689	0.311271701	-4.563661535	5.0269098437695e-6	9.45776006331166e-5	0.624605353	-2.242483969	1.689780887	-1.327085651	0.184480351	NA	c3
chr1:111742498-111743074	chr1:111741392-111743592	ENSG00000064886.14_11	CHI3L2	+	576	3.473321648	-0.577789759	0.288984365	-1.999380691	0.04556718	0.100166058	0.196056679	-0.624350709	1.610995172	-0.387555915	0.698344698	NA	c3
chr1:111832388-111833939	chr1:111831472-111833672	ENSG00000134216.19_8	CHIA	+	1284	4.63539419	1.089956301	0.262927928	4.145456543	3.39137317976048e-5	3.85976e-4	0.057083595	-0.082895485	2.208655494	-0.037532103	0.970060744	NA	c3
chrX:72782306-72784119	chrX:72781032-72783232	ENSG00000204116.12_12	CHIC1	+	926	6.756420421	-0.081713114	0.163913211	-0.498514513	0.618121443	0.722173756	3.382398179	0.625557381	0.27526125	2.27259515	0.023050588	0.207165049	c3
chr4:54929354-54931302	chr4:54930571-54932771	ENSG00000109220.11_8	CHIC2	-	731	11.68659624	-0.01377521	0.139120826	-0.099016161	0.921125439	0.948495011	7.830530528	-0.127991591	0.26984496	-0.474315293	0.635275088	0.875397932	c3
chr1:203241228-203243318	chr1:203242568-203244768	ENSG00000133063.16_7	CHIT1	-	750	9.748035457	-0.085390355	0.154339392	-0.553263517	0.580082979	0.690295369	0.057083595	-0.082895485	2.208655494	-0.037532103	0.970060744	NA	c3
chr11:67887755-67889724	chr11:67888710-67890910	ENSG00000110721.12_10	CHKA	-	1014	14.44243414	0.190453422	0.167799412	1.13500649	0.256372599	0.379049874	5.69680529	0.082205703	0.200295652	0.410421808	0.681496552	0.896004656	c3
chr22:51040059-51040398	chr22:51039683-51041883	ENSG00000100288.20_7	CHKB	-	339	3.925680843	0.262216471	0.214694278	1.221348208	0.221954208	0.339922634	5.987796728	0.007280786	0.285637791	0.025489576	0.979664463	0.992973999	c3
chr3:238095-240174	chr3:236445-238645	ENSG00000134121.10_13	CHL1	+	550	5.901602598	-0.089885141	0.21278591	-0.422420548	0.672718083	0.766143914	0.876879707	-0.243411817	0.689874538	-0.352834905	0.724212214	NA	c3
chrX:85301369-85303628	chrX:85302364-85304564	ENSG00000188419.14_7	CHM	-	1264	5.352404131	0.091925729	0.176268374	0.521510055	0.602011503	0.708541696	3.588721736	0.198751972	0.244796984	0.811905314	0.416845965	0.752349699	c3
chr1:241802720-241804693	chr1:241803470-241805670	ENSG00000203668.3_11	CHML	-	1223	23.07704685	-0.12198944	0.15113955	-0.807131156	0.419590924	0.546608081	16.23434515	-0.384316595	0.30642864399999997	-1.254179734	0.209776684	0.583642637	c3
chr16:89723710-89725252	chr16:89723945-89726145	ENSG00000131165.16_8	CHMP1A	-	1307	10.49831234	0.00274222	0.145124612	0.018895623	0.984924371	0.990481071	3.62858077	-0.249868979	0.272091162	-0.91832817	0.358447084	0.717067414	c3
chr18:11849553-11852248	chr18:11849411-11851611	ENSG00000255112.3_8	CHMP1B	+	2058	10.03634354	0.08760818	0.151560775	0.578039932	0.56323716	0.676126427	21.62499602	-0.376949958	0.314012909	-1.200428224	0.229973073	0.604866622	c3
chr19:59065628-59066767	chr19:59066271-59068471	ENSG00000130724.10_11	CHMP2A	-	496	17.97037204	0.390959607	0.178716702	2.187594126	0.02869918	0.069779264	12.02006171	-0.774273113	0.340755097	-2.272227533	0.023072771	0.207165049	c3
